Chef John's Stuffed Peppers | 4K | 1193 | 4.79104471206665 | 1 h 50 m | 1 cup uncooked long grain white rice; 2 cups water; 1 onion, diced; 1 tablespoon olive oil; 2 cups marinara sauce; 1 cup beef broth; 1 tablespoon balsamic vinegar; 1/4 teaspoon crushed red pepper flakes; 1 pound lean ground beef; 1/4 pound hot Italian pork sausage, casing removed; 1 (10 ounce) can diced tomatoes; 1/4 cup chopped fresh Italian parsley; 4 cloves garlic, minced; 2 teaspoons salt; 1 teaspoon freshly ground black pepper; 1 pinch ground cayenne pepper; 4 large green bell peppers, halved lengthwise and seeded; 1 cup finely grated Parmigiano-Reggiano cheese, plus more for topping | Preheat the oven to 375 degrees F (190 degrees C).; Bring rice and water to a boil in a saucepan over high heat. Reduce heat to medium-low, cover, and simmer until the rice is tender, and the liquid has been absorbed, 20 to 25 minutes. Set the cooked rice aside.; Cook onion and olive oil over medium heat until onion begins to soften, about 5 minutes. Transfer half of cooked onion to a large bowl and set aside.; Stir marinara sauce, beef broth, balsamic vinegar, and red pepper flakes into the skillet; cook and stir for 1 minute.; Pour sauce mixture into a 9x13-inch baking dish and set aside.; Combine ground beef, Italian sausage, diced tomatoes, Italian parsley, garlic, salt, black pepper, and cayenne pepper into bowl with reserved onions; mix well. Stir in cooked rice and Parmigiano Reggiano. Stuff green bell peppers with beef and sausage mixture.; Place stuffed green bell pepper halves in the baking dish over tomato sauce; sprinkle with remaining Parmigiano-Reggiano, cover baking dish with aluminum foil, and bake in the preheated oven for 45 minutes.; Remove aluminum foil and bake until the meat is no longer pink, the green peppers are tender and the cheese is browned on top, an addition 20 to 25 minutes. | Home; Recipes; Main Dish; Stuffed Main Dishes; Stuffed Bell Peppers
Pepperoncini Beef | 1K | 849 | 4.57454538345337 | 8 h 20 m | 1 (3 pound) beef chuck roast; 4 cloves garlic, sliced; 1 (16 ounce) jar pepperoncini; 8 hoagie rolls, split lengthwise; 16 slices provolone cheese | Make small cuts in roast, and insert garlic slices in cuts. Place roast in the slow cooker, and pour the entire contents of the jar of pepperoncini, including liquid, over meat.; Cover, and cook on Low for 6 to 8 hours.; When making the sandwiches, place meat in rolls, top with cheese, and zap in a microwave for a few seconds. Don't forget to use the pepperoncini in the sandwiches! | Home; Recipes; Everyday Cooking
Corned Beef and Cabbage I | 2K | 781 | 4.61111116409302 | 2 h 35 m | 3 pounds corned beef brisket with spice packet; 10 small red potatoes; 5 carrots, peeled and cut into 3-inch pieces; 1 large head cabbage, cut into small wedges | Place corned beef in large pot or Dutch oven and cover with water. Add the spice packet that came with the corned beef. Cover pot and bring to a boil, then reduce to a simmer. Simmer approximately 50 minutes per pound or until tender.; Add whole potatoes and carrots, and cook until the vegetables are almost tender. Add cabbage and cook for 15 more minutes. Remove meat and let rest 15 minutes.; Place vegetables in a bowl and cover. Add as much broth (cooking liquid reserved in the Dutch oven or large pot) as you want. Slice meat across the grain. | Home; Recipes; Everyday Cooking
Meatball Sandwich | 1K | 752 | 4.53796291351318 | 40 m | 1 pound ground beef; 3/4 cup bread crumbs; 2 teaspoons dried Italian seasoning; 2 cloves garlic, minced; 2 tablespoons chopped fresh parsley; 2 tablespoons grated Parmesan cheese; 1 egg, beaten; 1 French baguette; 1 tablespoon extra-virgin olive oil; 1/2 teaspoon garlic powder; 1 pinch salt, or to taste; 1 (14 ounce) jar spaghetti sauce; 4 slices provolone cheese | Preheat the oven to 350 degrees F (175 degrees C).; In a medium bowl, gently mix by hand the ground beef, bread crumbs, Italian seasoning, garlic, parsley, Parmesan cheese, and egg. Shape into 12 meatballs, and place in a baking dish.; Bake for 15 to 20 minutes in the preheated oven, or until cooked through. Meanwhile, cut the baguette in half lengthwise, and remove some of the bread from the inside to make a well for the meatballs. Brush with olive oil, and season with garlic powder and salt. Slip the baguette into the oven during the last 5 minutes of the meatball's time, or until lightly toasted.; While the bread toasts, warm the spaghetti sauce in a saucepan over medium heat. When the meatballs are done, use a slotted spoon to transfer them to the sauce. Spoon onto the baguette and top with slices of provolone cheese. Return to the oven for 2 to 3 minutes to melt the cheese. Cool slightly, cut into servings, and enjoy! | Home; Recipes; World Cuisine; European; Italian
Chicken and Bacon Shish Kabobs | 945 | 804 | 4.67161417007446 | 1 h 45 m | 1/4 cup soy sauce; 1/4 cup cider vinegar; 2 tablespoons honey; 2 tablespoons canola oil; 10 large mushrooms, cut in half; 2 green onions, minced; 3 skinless, boneless chicken breast halves - cut into chunks; 1/2 pound sliced thick cut bacon, cut in half; 1 (8 ounce) can pineapple chunks, drained; skewers | In a large bowl, mix the soy sauce, cider vinegar, honey, canola oil, and green onions. Place the mushrooms and chicken into the mixture, and stir to coat. Cover, and marinate in the refrigerator at least 1 hour.; Preheat grill for high heat.; Remove the mushrooms and chicken from the marinade and shake off excess. Pour the marinade into a small saucepan and bring to a boil over high heat. Reduce heat to medium-low and simmer for 10 minutes; set aside.; Wrap the chicken chunks with bacon, and thread onto skewers so that the bacon is secured. Alternate with mushroom halves and pineapple chunks.; Lightly oil the grill grate. Arrange skewers on the prepared grill. Cook 15 to 20 minutes, brushing occasionally with remaining soy sauce mixture, until bacon is crisp and chicken juices run clear. | Home; Recipes; Meat and Poultry; Chicken; Chicken Breasts
Chicken and Biscuit Casserole | 2K | 803 | 4.51310873031616 | 1 h 10 m | 1/4 cup butter; 2 cloves garlic, minced; 1/2 cup chopped onion; 1/2 cup chopped celery; 1/2 cup chopped baby carrots; 1/2 cup all-purpose flour; 2 teaspoons white sugar; 1 teaspoon salt; 1 teaspoon dried basil; 1/2 teaspoon ground black pepper; 4 cups chicken broth; 1 (10 ounce) can peas, drained; 4 cups diced, cooked chicken meat; 2 cups buttermilk baking mix; 2 teaspoons dried basil; 2/3 cup milk | Preheat oven to 350 degrees F (175 degrees C). Lightly grease a 9x13 inch baking dish.; In a skillet, melt the butter over medium-high heat. Cook and stir the garlic, onion, celery, and carrots in butter until tender. Mix in the flour, sugar, salt, 1 teaspoon dried basil, and pepper. Stir in broth, and bring to a boil. Stirring constantly, boil 1 minute, reduce heat, and stir in peas. Simmer 5 minutes, then mix in chicken. Transfer mixture to the prepared baking dish.; In a medium bowl, combine the baking mix and 2 teaspoons dried basil. Stir in milk to form a dough. Divide the dough into 6 to 8 balls. On floured wax paper, use the palm of your hand to flatten each ball of dough into a circular shape; place on top of chicken mixture.; Bake in the preheated oven for 30 minutes. Cover with foil, and bake for 10 more minutes. To serve, spoon chicken mixture over biscuits. | Home; Recipes; Main Dish; Dumplings
Roasted Rack of Lamb | 2K | 785 | 4.83192491531372 | 40 m | 1/2 cup fresh bread crumbs; 2 tablespoons minced garlic; 2 tablespoons chopped fresh rosemary; 1 teaspoon salt; 1/4 teaspoon black pepper; 2 tablespoons olive oil; 1 (7 bone) rack of lamb, trimmed and frenched; 1 teaspoon salt; 1 teaspoon black pepper; 2 tablespoons olive oil; 1 tablespoon Dijon mustard | Preheat oven to 450 degrees F (230 degrees C). Move oven rack to the center position.; In a large bowl, combine bread crumbs, garlic, rosemary, 1 teaspoon salt and 1/4 teaspoon pepper. Toss in 2 tablespoons olive oil to moisten mixture. Set aside.; Season the rack all over with salt and pepper. Heat 2 tablespoons olive oil in a large heavy oven proof skillet over high heat. Sear rack of lamb for 1 to 2 minutes on all sides. Set aside for a few minutes. Brush rack of lamb with the mustard. Roll in the bread crumb mixture until evenly coated. Cover the ends of the bones with foil to prevent charring.; Arrange the rack bone side down in the skillet. Roast the lamb in preheated oven for 12 to 18 minutes, depending on the degree of doneness you want. With a meat thermometer, take a reading in the center of the meat after 10 to 12 minutes and remove the meat, or let it cook longer, to your taste. Let it rest for 5 to 7 minutes, loosely covered, before carving between the ribs. | Home; Recipes; Trusted Brands: Recipes and Tips; Dixie
Simple Garlic Shrimp | 3K | 791 | 4.80171585083008 | 25 m | 1 1/2 tablespoons olive oil; 1 pound shrimp, peeled and deveined; salt to taste; 6 cloves garlic, finely minced; 1/4 teaspoon red pepper flakes; 3 tablespoons lemon juice; 1 tablespoon caper brine; 1 1/2 teaspoons cold butter; 1/3 cup chopped Italian flat leaf parsley, divided; 1 1/2 tablespoons cold butter; water, as needed | Heat olive oil in a heavy skillet over high heat until it just begins to smoke. Place shrimp in an even layer on the bottom of the pan and cook for 1 minute without stirring.; Season shrimp with salt; cook and stir until shrimp begin to turn pink, about 1 minute.; Stir in garlic and red pepper flakes; cook and stir 1 minute. Stir in lemon juice, caper brine, 1 1/2 teaspoon cold butter, and half the parsley.; Cook until butter has melted, about 1 minute, then turn heat to low and stir in 1 1/2 tablespoon cold butter. Cook and stir until all butter has melted to form a thick sauce and shrimp are pink and opaque, about 2 to 3 minutes.; Remove shrimp with a slotted spoon and transfer to a bowl; continue to cook butter sauce, adding water 1 teaspoon at a time if too thick, about 2 minutes. Season with salt to taste.; Serve shrimp topped with the pan sauce. Garnish with remaining flat-leaf parsley. | Home; Recipes; Seafood; Shellfish; Shrimp
Grilled Fish Tacos with Chipotle-Lime Dressing | 1K | 751 | 4.50905609130859 | 6 h 44 m | 1/4 cup extra virgin olive oil; 2 tablespoons distilled white vinegar; 2 tablespoons fresh lime juice; 2 teaspoons lime zest; 1 1/2 teaspoons honey; 2 cloves garlic, minced; 1/2 teaspoon cumin; 1/2 teaspoon chili powder; 1 teaspoon seafood seasoning, such as Old Bay™; 1/2 teaspoon ground black pepper; 1 teaspoon hot pepper sauce, or to taste; 1 pound tilapia fillets, cut into chunks; 1 (8 ounce) container light sour cream; 1/2 cup adobo sauce from chipotle peppers; 2 tablespoons fresh lime juice; 2 teaspoons lime zest; 1/4 teaspoon cumin; 1/4 teaspoon chili powder; 1/2 teaspoon seafood seasoning, such as Old Bay™; salt and pepper to taste; 1 (10 ounce) package tortillas; 3 ripe tomatoes, seeded and diced; 1 bunch cilantro, chopped; 1 small head cabbage, cored and shredded; 2 limes, cut in wedges | To make the marinade, whisk together the olive oil, vinegar, lime juice, lime zest, honey, garlic, cumin, chili powder, seafood seasoning, black pepper, and hot sauce in a bowl until blended. Place the tilapia in a shallow dish, and pour the marinade over the fish. Cover, and refrigerate 6 to 8 hours.; To make the dressing, combine the sour cream and adobo sauce in a bowl. Stir in the lime juice, lime zest, cumin, chili powder, seafood seasoning. Add salt, and pepper in desired amounts. Cover, and refrigerate until needed.; Preheat an outdoor grill for high heat and lightly oil grate. Set grate 4 inches from the heat.; Remove fish from marinade, drain off any excess and discard marinade. Grill fish pieces until easily flaked with a fork, turning once, about 9 minutes.; Assemble tacos by placing fish pieces in the center of tortillas with desired amounts of tomatoes, cilantro, and cabbage; drizzle with dressing. To serve, roll up tortillas around fillings, and garnish with lime wedges. | Home; Recipes; World Cuisine; Latin American; Mexican
Breaded Chicken Fingers | 1K | 789 | 4.68683958053589 | 2 h 30 m | 6 skinless, boneless chicken breast halves - cut into 1/2 inch strips; 1 egg, beaten; 1 cup buttermilk; 1 1/2 teaspoons garlic powder; 1 cup all-purpose flour; 1 cup seasoned bread crumbs; 1 teaspoon salt; 1 teaspoon baking powder; 1 quart oil for frying | Place chicken strips into a large, resealable plastic bag. In a small bowl, mix the egg, buttermilk and garlic powder. Pour mixture into bag with chicken. Seal, and refrigerate 2 to 4 hours.; In another large, resealable plastic bag, mix together the flour, bread crumbs, salt and baking powder. Remove chicken from refrigerator, and drain, discarding buttermilk mixture. Place chicken in flour mixture bag. Seal, and shake to coat.; Heat oil in a large, heavy skillet to 375 degrees F (190 degrees C).; Carefully place coated chicken in hot oil. Fry until golden brown and juices run clear. Drain on paper towels. | Home; Recipes; Meat and Poultry; Chicken; Chicken Breasts; Pan-Fried
London Broil II | 1K | 787 | 4.564453125 | 5 h 45 m | 1 clove garlic, minced; 1 teaspoon salt; 3 tablespoons soy sauce; 1 tablespoon ketchup; 1 tablespoon vegetable oil; 1/2 teaspoon ground black pepper; 1/2 teaspoon dried oregano; 4 pounds flank steak | In a small bowl, mix together garlic, salt, soy sauce, ketchup, vegetable oil, black pepper and oregano.; Score both sides of the meat, diamond cut, about 1/8 inch deep. Rub garlic mixture into both sides of the meat. Wrap tightly in aluminum foil, and refrigerate for 5 to 6 hours, or overnight. Flip meat every few hours.; Preheat an outdoor grill for high heat, and lightly oil grate.; Place meat on the prepared grill. Cook for 3 to 7 minutes per side, or to desired doneness. | Home; Recipes; Meat and Poultry; Beef; Steaks; Flank Steak
Turkey Pot Pie I | 1K | 803 | 4.70674467086792 | 1 h 20 m | 1 recipe pastry for a (10 inch) double crust pie; 4 tablespoons butter, divided; 1 small onion, minced; 2 stalks celery, chopped; 2 carrots, diced; 3 tablespoons dried parsley; 1 teaspoon dried oregano; salt and pepper to taste; 2 cubes chicken bouillon; 2 cups water; 3 potatoes, peeled and cubed; 1 1/2 cups cubed cooked turkey; 3 tablespoons all-purpose flour; 1/2 cup milk | Preheat oven to 425 degrees F (220 degrees C). Roll out bottom pie crust, press into a 10 inch pie pan, and set aside.; Melt 2 tablespoons butter in a large skillet over medium heat; add the onion, celery, carrots, parsley, oregano, and salt and pepper. Cook and stir until the vegetables are soft. Stir in the bouillon and water. Bring mixture to a boil. Stir in the potatoes, and cook until tender but still firm.; In a medium saucepan, melt the remaining 2 tablespoons butter. Stir in the turkey and flour. Add the milk, and heat through. Stir the turkey mixture into the vegetable mixture, and cook until thickened. Cool slightly, then pour mixture into the unbaked pie shell. Roll out the top crust, and place on top of filling. Flute edges, and make 4 slits in the top crust to let out steam.; Bake in the preheated oven for 15 minutes. Reduce oven temperature to 350 degrees F (175 degrees C), and continue baking for 20 minutes, or until crust is golden brown. | Home; Recipes; Main Dish; Savory Pies; Pot Pie; Turkey Pot Pie
Tender Italian Baked Chicken | 2K | 768 | 4.52791404724121 | 30 m | 3/4 cup mayonnaise; 1/2 cup grated Parmesan cheese; 3/4 teaspoon garlic powder; 3/4 cup Italian seasoned bread crumbs; 4 skinless, boneless chicken breast halves | Preheat oven to 425 degrees F (220 degrees C).; In a bowl, mix the mayonnaise, Parmesan cheese, and garlic powder. Place bread crumbs in a separate bowl. Dip chicken into the mayonnaise mixture, then into the bread crumbs to coat. Arrange coated chicken on a baking sheet.; Bake 20 minutes in the preheated oven, or until chicken juices run clear and coating is golden brown. | Home; Recipes; World Cuisine; European; Italian
Basil Shrimp | 917 | 735 | 4.59371948242188 | 1 h 30 m | 2 1/2 tablespoons olive oil; 1/4 cup butter, melted; 1 1/2 lemons, juiced; 3 tablespoons Dijon mustard (such as Grey Poupon Country Mustard™); 1/2 cup minced fresh basil leaves; 3 cloves garlic, minced; salt to taste; white pepper; 3 pounds fresh shrimp, peeled and deveined; skewers | In a shallow, non-porous dish or bowl, mix together olive oil and melted butter. Stir in lemon juice, mustard, basil, and garlic, and season with salt and white pepper. Add shrimp, and toss to coat. Cover, and refrigerate for 1 hour.; Preheat grill to high heat. Remove shrimp from marinade, and thread onto skewers. Discard marinade.; Lightly oil grill grate, and arrange skewers on preheated grill. Cook for 4 minutes, turning once, or until opaque. | Home; Recipes; Seafood; Shellfish; Shrimp
Easy Indian Butter Chicken | 2K | 752 | 4.71245050430298 | 1 h | 1 cup butter, divided; 1 onion, minced; 1 tablespoon minced garlic; 1 (15 ounce) can tomato sauce; 3 cups heavy cream; 2 teaspoons salt; 1 teaspoon cayenne pepper; 1 teaspoon garam masala; 1 1/2 pounds skinless, boneless chicken breast, cut into bite-sized chunks; 2 tablespoons vegetable oil; 2 tablespoons tandoori masala | Preheat oven to 375 degrees F (190 degrees C).; Melt a few tablespoons of butter in a skillet over medium heat. Stir in onion and garlic, and cook slowly until the onion caramelizes to a dark brown, about 15 minutes.; Meanwhile melt the remaining butter in a saucepan over medium-high heat along with the tomato sauce, heavy cream, salt, cayenne pepper, and garam masala. Bring to a simmer, then reduce heat to medium-low; cover, and simmer for 30 minutes, stirring occasionally. Then stir in caramelized onions.; While the sauce is simmering, toss cubed chicken breast with vegetable oil until coated, then season with tandoori masala and spread out onto a baking sheet.; Bake chicken in preheated oven until no longer pink in the center, about 12 minutes. Once done, add the chicken to the sauce and simmer for 5 minutes before serving. | Home; Recipes; World Cuisine; Asian; Indian
